name,busname,stat,Minoperatingcapacity(MW),capacity(kW),battery(kWh),chargingrate(MW/hr),dischargingrate(MW/hr),ChargingEfficiency(%),DischargingEfficiency(%),dischargingcost(gbp/MWh),chargingcost(gbp/MWh)
2015002578,1,1,0,7.4,75,250,0,0.88,0,0,150
2012002113,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005579,1,1,0,7.4,60,250,0,0.88,0,0,150
2016001981,1,1,0,7.4,75,250,0,0.88,0,0,150
2014007834,1,1,0,7.4,60,250,0,0.88,0,0,150
2012005123,1,1,0,7.4,30,250,0,0.88,0,0,150
2012005142,1,1,0,7.4,30,250,0,0.88,0,0,150
2014003516,1,1,0,7.4,30,250,0,0.88,0,0,150
2014002128,1,1,0,7.4,60,250,0,0.88,0,0,150
2012008935,1,1,0,7.4,30,250,0,0.88,0,0,150
2016006162,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000112,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007395,1,1,0,7.4,40,250,0,0.88,0,0,150
2015001132,1,1,0,7.4,40,250,0,0.88,0,0,150
2012010380,1,1,0,7.4,40,250,0,0.88,0,0,150
2013003509,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000555,1,1,0,7.4,24,250,0,0.88,0,0,150
2014003985,1,1,0,7.4,40,250,0,0.88,0,0,150
2015001690,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007003,1,1,0,7.4,30,250,0,0.88,0,0,150
2013005312,1,1,0,7.4,75,250,0,0.88,0,0,150
2012003731,1,1,0,7.4,30,250,0,0.88,0,0,150
2012006786,1,1,0,7.4,60,250,0,0.88,0,0,150
2013004522,1,1,0,7.4,24,250,0,0.88,0,0,150
2014005229,1,1,0,7.4,30,250,0,0.88,0,0,150
2015002878,1,1,0,7.4,24,250,0,0.88,0,0,150
2012003204,1,1,0,7.4,40,250,0,0.88,0,0,150
2012003454,1,1,0,7.4,75,250,0,0.88,0,0,150
2012002148,1,1,0,7.4,30,250,0,0.88,0,0,150
2013006180,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008974,1,1,0,7.4,40,250,0,0.88,0,0,150
2013007106,1,1,0,7.4,75,250,0,0.88,0,0,150
2012009261,1,1,0,7.4,24,250,0,0.88,0,0,150
2013001536,1,1,0,7.4,60,250,0,0.88,0,0,150
2014003451,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008860,1,1,0,7.4,40,250,0,0.88,0,0,150
2015005438,1,1,0,7.4,40,250,0,0.88,0,0,150
2016008163,1,1,0,7.4,40,250,0,0.88,0,0,150
2012010498,1,1,0,7.4,24,250,0,0.88,0,0,150
2014001068,1,1,0,7.4,75,250,0,0.88,0,0,150
2012004209,1,1,0,7.4,60,250,0,0.88,0,0,150
2012000078,1,1,0,7.4,40,250,0,0.88,0,0,150
2014000008,1,1,0,7.4,40,250,0,0.88,0,0,150
2012002583,1,1,0,7.4,75,250,0,0.88,0,0,150
2016003362,1,1,0,7.4,30,250,0,0.88,0,0,150
2012000791,1,1,0,7.4,75,250,0,0.88,0,0,150
2013001150,1,1,0,7.4,60,250,0,0.88,0,0,150
2013002818,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008256,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007252,1,1,0,7.4,40,250,0,0.88,0,0,150
2014006579,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005387,1,1,0,7.4,60,250,0,0.88,0,0,150
2016008953,1,1,0,7.4,30,250,0,0.88,0,0,150
2012005510,1,1,0,7.4,24,250,0,0.88,0,0,150
2012004760,1,1,0,7.4,75,250,0,0.88,0,0,150
2013006058,1,1,0,7.4,24,250,0,0.88,0,0,150
2015009068,1,1,0,7.4,75,250,0,0.88,0,0,150
2016007480,1,1,0,7.4,30,250,0,0.88,0,0,150
2013000107,1,1,0,7.4,75,250,0,0.88,0,0,150
2014003097,1,1,0,7.4,24,250,0,0.88,0,0,150
2013001252,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008611,1,1,0,7.4,24,250,0,0.88,0,0,150
2013008559,1,1,0,7.4,40,250,0,0.88,0,0,150
2014003544,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004383,1,1,0,7.4,60,250,0,0.88,0,0,150
2012008398,1,1,0,7.4,60,250,0,0.88,0,0,150
2014004559,1,1,0,7.4,60,250,0,0.88,0,0,150
2015001332,1,1,0,7.4,60,250,0,0.88,0,0,150
2016004384,1,1,0,7.4,24,250,0,0.88,0,0,150
2012008428,1,1,0,7.4,24,250,0,0.88,0,0,150
2012003619,1,1,0,7.4,60,250,0,0.88,0,0,150
2016008233,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007937,1,1,0,7.4,40,250,0,0.88,0,0,150
2016002456,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003864,1,1,0,7.4,40,250,0,0.88,0,0,150
2014005639,1,1,0,7.4,40,250,0,0.88,0,0,150
2013005527,1,1,0,7.4,40,250,0,0.88,0,0,150
2013008993,1,1,0,7.4,75,250,0,0.88,0,0,150
2014004096,1,1,0,7.4,60,250,0,0.88,0,0,150
2014008689,1,1,0,7.4,24,250,0,0.88,0,0,150
2014002232,1,1,0,7.4,75,250,0,0.88,0,0,150
2015005687,1,1,0,7.4,60,250,0,0.88,0,0,150
2015007601,1,1,0,7.4,75,250,0,0.88,0,0,150
2012001381,1,1,0,7.4,75,250,0,0.88,0,0,150
2014007090,1,1,0,7.4,60,250,0,0.88,0,0,150
2015009018,1,1,0,7.4,75,250,0,0.88,0,0,150
2012006708,1,1,0,7.4,60,250,0,0.88,0,0,150
2012000915,1,1,0,7.4,60,250,0,0.88,0,0,150
2016004240,1,1,0,7.4,40,250,0,0.88,0,0,150
2016006538,1,1,0,7.4,60,250,0,0.88,0,0,150
2014003180,1,1,0,7.4,75,250,0,0.88,0,0,150
2016007770,1,1,0,7.4,24,250,0,0.88,0,0,150
2015001857,1,1,0,7.4,30,250,0,0.88,0,0,150
2015001460,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008782,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005275,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008441,1,1,0,7.4,75,250,0,0.88,0,0,150
2014008822,1,1,0,7.4,30,250,0,0.88,0,0,150
2014007645,1,1,0,7.4,75,250,0,0.88,0,0,150
2015003164,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008126,1,1,0,7.4,75,250,0,0.88,0,0,150
2016003819,1,1,0,7.4,60,250,0,0.88,0,0,150
2016002092,1,1,0,7.4,40,250,0,0.88,0,0,150
2014007763,1,1,0,7.4,60,250,0,0.88,0,0,150
2015005864,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003908,1,1,0,7.4,24,250,0,0.88,0,0,150
2015008904,1,1,0,7.4,30,250,0,0.88,0,0,150
2014001276,1,1,0,7.4,30,250,0,0.88,0,0,150
2013000152,1,1,0,7.4,75,250,0,0.88,0,0,150
2014003562,1,1,0,7.4,75,250,0,0.88,0,0,150
2016000840,1,1,0,7.4,30,250,0,0.88,0,0,150
2012010544,1,1,0,7.4,24,250,0,0.88,0,0,150
2016006935,1,1,0,7.4,30,250,0,0.88,0,0,150
2015009374,1,1,0,7.4,24,250,0,0.88,0,0,150
2013004880,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004362,1,1,0,7.4,24,250,0,0.88,0,0,150
2012001075,1,1,0,7.4,40,250,0,0.88,0,0,150
2015007301,1,1,0,7.4,60,250,0,0.88,0,0,150
2016004191,1,1,0,7.4,60,250,0,0.88,0,0,150
2016005781,1,1,0,7.4,75,250,0,0.88,0,0,150
2016000486,1,1,0,7.4,40,250,0,0.88,0,0,150
2015001236,1,1,0,7.4,75,250,0,0.88,0,0,150
2012004637,1,1,0,7.4,75,250,0,0.88,0,0,150
2016007597,1,1,0,7.4,75,250,0,0.88,0,0,150
2013009190,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001432,1,1,0,7.4,24,250,0,0.88,0,0,150
2013009009,1,1,0,7.4,75,250,0,0.88,0,0,150
2013002441,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001490,1,1,0,7.4,75,250,0,0.88,0,0,150
2016008917,1,1,0,7.4,75,250,0,0.88,0,0,150
2015006046,1,1,0,7.4,40,250,0,0.88,0,0,150
2016001444,1,1,0,7.4,30,250,0,0.88,0,0,150
2013005932,1,1,0,7.4,30,250,0,0.88,0,0,150
2013004499,1,1,0,7.4,60,250,0,0.88,0,0,150
2012010268,1,1,0,7.4,40,250,0,0.88,0,0,150
2012004774,1,1,0,7.4,24,250,0,0.88,0,0,150
2013006526,1,1,0,7.4,30,250,0,0.88,0,0,150
2012002496,1,1,0,7.4,30,250,0,0.88,0,0,150
2015000713,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000075,1,1,0,7.4,75,250,0,0.88,0,0,150
2015008134,1,1,0,7.4,24,250,0,0.88,0,0,150
2015003242,1,1,0,7.4,40,250,0,0.88,0,0,150
2016006927,1,1,0,7.4,75,250,0,0.88,0,0,150
2014003755,1,1,0,7.4,40,250,0,0.88,0,0,150
2016003638,1,1,0,7.4,40,250,0,0.88,0,0,150
2015003499,1,1,0,7.4,40,250,0,0.88,0,0,150
2016007292,1,1,0,7.4,60,250,0,0.88,0,0,150
2013005540,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004358,1,1,0,7.4,30,250,0,0.88,0,0,150
2016009119,1,1,0,7.4,30,250,0,0.88,0,0,150
2015008747,1,1,0,7.4,24,250,0,0.88,0,0,150
2016007762,1,1,0,7.4,24,250,0,0.88,0,0,150
2016007518,1,1,0,7.4,40,250,0,0.88,0,0,150
2016008161,1,1,0,7.4,40,250,0,0.88,0,0,150
2013000748,1,1,0,7.4,60,250,0,0.88,0,0,150
2016002203,1,1,0,7.4,30,250,0,0.88,0,0,150
2014003156,1,1,0,7.4,30,250,0,0.88,0,0,150
2012005554,1,1,0,7.4,75,250,0,0.88,0,0,150
2014005742,1,1,0,7.4,40,250,0,0.88,0,0,150
2012006563,1,1,0,7.4,30,250,0,0.88,0,0,150
2013007445,1,1,0,7.4,40,250,0,0.88,0,0,150
2015005812,1,1,0,7.4,60,250,0,0.88,0,0,150
2014004154,1,1,0,7.4,75,250,0,0.88,0,0,150
2013004513,1,1,0,7.4,40,250,0,0.88,0,0,150
2013007295,1,1,0,7.4,24,250,0,0.88,0,0,150
2016007681,1,1,0,7.4,40,250,0,0.88,0,0,150
2014007518,1,1,0,7.4,30,250,0,0.88,0,0,150
2015004381,1,1,0,7.4,75,250,0,0.88,0,0,150
2015000392,1,1,0,7.4,60,250,0,0.88,0,0,150
2015001729,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004567,1,1,0,7.4,40,250,0,0.88,0,0,150
2016000534,1,1,0,7.4,60,250,0,0.88,0,0,150
2013008465,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004576,1,1,0,7.4,30,250,0,0.88,0,0,150
2014003380,1,1,0,7.4,24,250,0,0.88,0,0,150
2012001101,1,1,0,7.4,30,250,0,0.88,0,0,150
2012004869,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000917,1,1,0,7.4,60,250,0,0.88,0,0,150
2015006948,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007537,1,1,0,7.4,30,250,0,0.88,0,0,150
2012006987,1,1,0,7.4,30,250,0,0.88,0,0,150
2012007886,1,1,0,7.4,75,250,0,0.88,0,0,150
2014007969,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005368,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005072,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000533,1,1,0,7.4,40,250,0,0.88,0,0,150
2014001142,1,1,0,7.4,75,250,0,0.88,0,0,150
2014006182,1,1,0,7.4,30,250,0,0.88,0,0,150
2015007706,1,1,0,7.4,75,250,0,0.88,0,0,150
2016000829,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003971,1,1,0,7.4,30,250,0,0.88,0,0,150
2012002274,1,1,0,7.4,75,250,0,0.88,0,0,150
2015006270,1,1,0,7.4,75,250,0,0.88,0,0,150
2016002677,1,1,0,7.4,60,250,0,0.88,0,0,150
2013001819,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000835,1,1,0,7.4,30,250,0,0.88,0,0,150
2012003732,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005696,1,1,0,7.4,30,250,0,0.88,0,0,150
2013000092,1,1,0,7.4,60,250,0,0.88,0,0,150
2016000784,1,1,0,7.4,60,250,0,0.88,0,0,150
2015001903,1,1,0,7.4,24,250,0,0.88,0,0,150
2015000565,1,1,0,7.4,30,250,0,0.88,0,0,150
2015008329,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004377,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004022,1,1,0,7.4,60,250,0,0.88,0,0,150
2013008450,1,1,0,7.4,30,250,0,0.88,0,0,150
2015009163,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008465,1,1,0,7.4,75,250,0,0.88,0,0,150
2013007752,1,1,0,7.4,75,250,0,0.88,0,0,150
2016008014,1,1,0,7.4,30,250,0,0.88,0,0,150
2015001244,1,1,0,7.4,60,250,0,0.88,0,0,150
2012003712,1,1,0,7.4,40,250,0,0.88,0,0,150
2014006863,1,1,0,7.4,30,250,0,0.88,0,0,150
2012007474,1,1,0,7.4,40,250,0,0.88,0,0,150
2015002172,1,1,0,7.4,75,250,0,0.88,0,0,150
2015001883,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007627,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000944,1,1,0,7.4,30,250,0,0.88,0,0,150
2015008817,1,1,0,7.4,30,250,0,0.88,0,0,150
2015002050,1,1,0,7.4,40,250,0,0.88,0,0,150
2015002467,1,1,0,7.4,40,250,0,0.88,0,0,150
2015007023,1,1,0,7.4,75,250,0,0.88,0,0,150
2012006959,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007094,1,1,0,7.4,30,250,0,0.88,0,0,150
2016006007,1,1,0,7.4,30,250,0,0.88,0,0,150
2014007659,1,1,0,7.4,60,250,0,0.88,0,0,150
2012009644,1,1,0,7.4,30,250,0,0.88,0,0,150
2012009671,1,1,0,7.4,24,250,0,0.88,0,0,150
2015005115,1,1,0,7.4,30,250,0,0.88,0,0,150
2015005654,1,1,0,7.4,40,250,0,0.88,0,0,150
2012001098,1,1,0,7.4,30,250,0,0.88,0,0,150
2012001821,1,1,0,7.4,30,250,0,0.88,0,0,150
2015006164,1,1,0,7.4,60,250,0,0.88,0,0,150
2012009308,1,1,0,7.4,40,250,0,0.88,0,0,150
2016005907,1,1,0,7.4,60,250,0,0.88,0,0,150
2013007028,1,1,0,7.4,75,250,0,0.88,0,0,150
2015007763,1,1,0,7.4,40,250,0,0.88,0,0,150
2015007801,1,1,0,7.4,30,250,0,0.88,0,0,150
2016008694,1,1,0,7.4,24,250,0,0.88,0,0,150
2012010368,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007833,1,1,0,7.4,30,250,0,0.88,0,0,150
2014004105,1,1,0,7.4,30,250,0,0.88,0,0,150
2015003283,1,1,0,7.4,40,250,0,0.88,0,0,150
2012003562,1,1,0,7.4,60,250,0,0.88,0,0,150
2015002917,1,1,0,7.4,24,250,0,0.88,0,0,150
2014008877,1,1,0,7.4,40,250,0,0.88,0,0,150
2016006094,1,1,0,7.4,30,250,0,0.88,0,0,150
2016005594,1,1,0,7.4,30,250,0,0.88,0,0,150
2015004822,1,1,0,7.4,24,250,0,0.88,0,0,150
2016009167,1,1,0,7.4,75,250,0,0.88,0,0,150
2016005510,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000310,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007854,1,1,0,7.4,30,250,0,0.88,0,0,150
2016003679,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004851,1,1,0,7.4,75,250,0,0.88,0,0,150
2016000521,1,1,0,7.4,75,250,0,0.88,0,0,150
2013005298,1,1,0,7.4,30,250,0,0.88,0,0,150
2014006056,1,1,0,7.4,60,250,0,0.88,0,0,150
2016001332,1,1,0,7.4,40,250,0,0.88,0,0,150
2012000586,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000524,1,1,0,7.4,30,250,0,0.88,0,0,150
2013008900,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005378,1,1,0,7.4,30,250,0,0.88,0,0,150
2012001480,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001390,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003784,1,1,0,7.4,75,250,0,0.88,0,0,150
2012005866,1,1,0,7.4,30,250,0,0.88,0,0,150
2013007917,1,1,0,7.4,24,250,0,0.88,0,0,150
2016001507,1,1,0,7.4,40,250,0,0.88,0,0,150
2016005073,1,1,0,7.4,75,250,0,0.88,0,0,150
2014004541,1,1,0,7.4,40,250,0,0.88,0,0,150
2016000633,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004717,1,1,0,7.4,40,250,0,0.88,0,0,150
2016004029,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003385,1,1,0,7.4,60,250,0,0.88,0,0,150
2013008001,1,1,0,7.4,40,250,0,0.88,0,0,150
2013005525,1,1,0,7.4,75,250,0,0.88,0,0,150
2013005323,1,1,0,7.4,75,250,0,0.88,0,0,150
2014000785,1,1,0,7.4,40,250,0,0.88,0,0,150
2013001451,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008688,1,1,0,7.4,40,250,0,0.88,0,0,150
2012007392,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007614,1,1,0,7.4,24,250,0,0.88,0,0,150
2014005292,1,1,0,7.4,24,250,0,0.88,0,0,150
2016005545,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001866,1,1,0,7.4,30,250,0,0.88,0,0,150
2012003893,1,1,0,7.4,60,250,0,0.88,0,0,150
2014002263,1,1,0,7.4,40,250,0,0.88,0,0,150
2015006989,1,1,0,7.4,40,250,0,0.88,0,0,150
2014001624,1,1,0,7.4,60,250,0,0.88,0,0,150
2014006902,1,1,0,7.4,40,250,0,0.88,0,0,150
2013008153,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004092,1,1,0,7.4,60,250,0,0.88,0,0,150
2014008433,1,1,0,7.4,30,250,0,0.88,0,0,150
2013004941,1,1,0,7.4,40,250,0,0.88,0,0,150
2012004645,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000946,1,1,0,7.4,30,250,0,0.88,0,0,150
2015005012,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001216,1,1,0,7.4,75,250,0,0.88,0,0,150
2013003959,1,1,0,7.4,30,250,0,0.88,0,0,150
2014006654,1,1,0,7.4,30,250,0,0.88,0,0,150
2016003093,1,1,0,7.4,30,250,0,0.88,0,0,150
2013001293,1,1,0,7.4,24,250,0,0.88,0,0,150
2014008570,1,1,0,7.4,60,250,0,0.88,0,0,150
2016002512,1,1,0,7.4,60,250,0,0.88,0,0,150
2012007427,1,1,0,7.4,40,250,0,0.88,0,0,150
2013006968,1,1,0,7.4,24,250,0,0.88,0,0,150
2015006303,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005046,1,1,0,7.4,30,250,0,0.88,0,0,150
2012010094,1,1,0,7.4,24,250,0,0.88,0,0,150
2012009409,1,1,0,7.4,75,250,0,0.88,0,0,150
2013004328,1,1,0,7.4,24,250,0,0.88,0,0,150
2012010195,1,1,0,7.4,30,250,0,0.88,0,0,150
2013003097,1,1,0,7.4,75,250,0,0.88,0,0,150
2014003525,1,1,0,7.4,30,250,0,0.88,0,0,150
2014004400,1,1,0,7.4,75,250,0,0.88,0,0,150
2012008626,1,1,0,7.4,24,250,0,0.88,0,0,150
2012010469,1,1,0,7.4,30,250,0,0.88,0,0,150
2016008729,1,1,0,7.4,30,250,0,0.88,0,0,150
2016006437,1,1,0,7.4,24,250,0,0.88,0,0,150
2015006952,1,1,0,7.4,40,250,0,0.88,0,0,150
2016007039,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004790,1,1,0,7.4,40,250,0,0.88,0,0,150
2012004288,1,1,0,7.4,60,250,0,0.88,0,0,150
2013006827,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000293,1,1,0,7.4,24,250,0,0.88,0,0,150
2014006098,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007902,1,1,0,7.4,40,250,0,0.88,0,0,150
2014001178,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004281,1,1,0,7.4,30,250,0,0.88,0,0,150
2016001814,1,1,0,7.4,75,250,0,0.88,0,0,150
2012008140,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001596,1,1,0,7.4,40,250,0,0.88,0,0,150
2013007098,1,1,0,7.4,60,250,0,0.88,0,0,150
2013004806,1,1,0,7.4,30,250,0,0.88,0,0,150
2012010373,1,1,0,7.4,40,250,0,0.88,0,0,150
2015003598,1,1,0,7.4,60,250,0,0.88,0,0,150
2016006878,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000287,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007322,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005356,1,1,0,7.4,24,250,0,0.88,0,0,150
2015002849,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007360,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004731,1,1,0,7.4,30,250,0,0.88,0,0,150
2015006284,1,1,0,7.4,75,250,0,0.88,0,0,150
2015008448,1,1,0,7.4,30,250,0,0.88,0,0,150
2014002496,1,1,0,7.4,40,250,0,0.88,0,0,150
2016003669,1,1,0,7.4,60,250,0,0.88,0,0,150
2014008369,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000154,1,1,0,7.4,60,250,0,0.88,0,0,150
2014006631,1,1,0,7.4,30,250,0,0.88,0,0,150
2012005701,1,1,0,7.4,60,250,0,0.88,0,0,150
2015000975,1,1,0,7.4,30,250,0,0.88,0,0,150
2012006703,1,1,0,7.4,30,250,0,0.88,0,0,150
2014003345,1,1,0,7.4,75,250,0,0.88,0,0,150
2012005564,1,1,0,7.4,75,250,0,0.88,0,0,150
2012003265,1,1,0,7.4,40,250,0,0.88,0,0,150
2016007089,1,1,0,7.4,24,250,0,0.88,0,0,150
2012003557,1,1,0,7.4,30,250,0,0.88,0,0,150
2012001585,1,1,0,7.4,60,250,0,0.88,0,0,150
2013005075,1,1,0,7.4,40,250,0,0.88,0,0,150
2016004298,1,1,0,7.4,75,250,0,0.88,0,0,150
2012007800,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008483,1,1,0,7.4,60,250,0,0.88,0,0,150
2012006947,1,1,0,7.4,75,250,0,0.88,0,0,150
2014008531,1,1,0,7.4,30,250,0,0.88,0,0,150
2013006239,1,1,0,7.4,75,250,0,0.88,0,0,150
2014006545,1,1,0,7.4,75,250,0,0.88,0,0,150
